path,Title,Artist,Album,Year,Duration,Genre,Format,Bitrate
"ABBA/Greatest Songs/Abba - Greatest Songs (2018)/01 - Money, Money, Money.mp3","Money, Money, Money",ABBA,Greatest Songs,2018,03:06,Pop,mp3,320.0
"ABBA/Greatest Songs/Abba - Greatest Songs (2018)/02 - I Do, I Do, I Do, I Do, I Do.mp3","I Do, I Do, I Do, I Do, I Do",ABBA,Greatest Songs,2018,03:15,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/03 - The Day before You Came.mp3,The Day before You Came,ABBA,Greatest Songs,2018,05:51,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/04 - Lay all Your Love on Me.mp3,Lay all Your Love on Me,ABBA,Greatest Songs,2018,04:34,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/05 - Chiquitita (English).mp3,Chiquitita (English),ABBA,Greatest Songs,2018,05:26,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/06 - Super Trouper.mp3,Super Trouper,ABBA,Greatest Songs,2018,04:14,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/07 - Waterloo.mp3,Waterloo,ABBA,Greatest Songs,2018,02:45,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/08 - The Winner Takes It All.mp3,The Winner Takes It All,ABBA,Greatest Songs,2018,04:54,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/09 - Take a Chance on Me.mp3,Take a Chance on Me,ABBA,Greatest Songs,2018,03:59,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/10 - Mamma Mia.mp3,Mamma Mia,ABBA,Greatest Songs,2018,03:31,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/11 - One of Us.mp3,One of Us,ABBA,Greatest Songs,2018,03:55,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/12 - Does Your Mother Know.mp3,Does Your Mother Know,ABBA,Greatest Songs,2018,03:14,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/13 - SOS.mp3,SOS,ABBA,Greatest Songs,2018,03:21,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/14 - The Name of the Game.mp3,The Name of the Game,ABBA,Greatest Songs,2018,04:52,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/15 - I Have a Dream.mp3,I Have a Dream,ABBA,Greatest Songs,2018,04:44,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/16 - Thank You for the Music.mp3,Thank You for the Music,ABBA,Greatest Songs,2018,03:49,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/17 - Dancing Queen.mp3,Dancing Queen,ABBA,Greatest Songs,2018,03:51,Pop,mp3,320.0
"ABBA/Greatest Songs/Abba - Greatest Songs (2018)/18 - Knowing Me, Knowing You.mp3","Knowing Me, Knowing You",ABBA,Greatest Songs,2018,04:02,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/19 - Fernando.mp3,Fernando,ABBA,Greatest Songs,2018,04:12,Pop,mp3,320.0
ABBA/Greatest Songs/Abba - Greatest Songs (2018)/20 - Gimme! Gimme! Gimme! (A Man After Midnight).mp3,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Greatest Songs,2018,04:49,Pop,mp3,320.0
Angie McMahon/Piano Salt/01 Soon (piano).mp3,Soon (piano),Angie McMahon,Piano Salt,2020,03:52,Unavailable,mp3,320.0
Angie McMahon/Piano Salt/02 Slow Mover (piano).mp3,Slow Mover (piano),Angie McMahon,Piano Salt,2020,04:32,Unavailable,mp3,320.0
Angie McMahon/Piano Salt/03 Keeping Time (piano).mp3,Keeping Time (piano),Angie McMahon,Piano Salt,2020,03:26,Unavailable,mp3,320.0
Angie McMahon/Piano Salt/04 The River (piano).mp3,The River (piano),Angie McMahon,Piano Salt,2020,05:46,Unavailable,mp3,320.0
Angie McMahon/Piano Salt/05 If You Call.mp3,If You Call,Angie McMahon,Piano Salt,2020,05:49,Unavailable,mp3,320.0
Angie McMahon/Piano Salt/06 Born To Die (piano).mp3,Born To Die (piano),Angie McMahon,Piano Salt,2020,04:25,Unavailable,mp3,320.0
Angie McMahon/Piano Salt/07 Pasta (piano).mp3,Pasta (piano),Angie McMahon,Piano Salt,2020,05:41,Unavailable,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/01 Desert Island.mp3,Desert Island,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,04:12,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/02 Escapee.mp3,Escapee,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,02:57,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/03 Contact High.mp3,Contact High,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,03:38,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/04 W.O.W..mp3,W.O.W.,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,02:49,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/05 YR Go To.mp3,YR Go To,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,04:20,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/06 Sleep Talkin'.mp3,Sleep Talkin',Architecture In Helsinki,Moment Bends (Deluxe Version),2011,02:56,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/07 I Know Deep Down.mp3,I Know Deep Down,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,03:57,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/08 That Beep.mp3,That Beep,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,03:45,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/09 Denial Style.mp3,Denial Style,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,03:24,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/10 Everything's Blue.mp3,Everything's Blue,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,03:54,Pop,mp3,320.0
Architecture In Helsinki/Moment Bends (Deluxe Version)/11 B4 3D.mp3,B4 3D,Architecture In Helsinki,Moment Bends (Deluxe Version),2011,04:13,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/01. raindrops (an angel cried).mp3,raindrops (an angel cried),Ariana Grande,Sweetener,2018,00:37,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/02. blazed (feat. Pharrell Williams).mp3,blazed (feat. Pharrell Williams),Ariana Grande,Sweetener,2018,03:16,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/03. the light is coming (feat. Nicki Minaj).mp3,the light is coming (feat. Nicki Minaj),Ariana Grande,Sweetener,2018,03:48,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/04. R.E.M.mp3,R.E.M,Ariana Grande,Sweetener,2018,04:05,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/05. God is a woman.mp3,God is a woman,Ariana Grande,Sweetener,2018,03:17,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/06. sweetener.mp3,sweetener,Ariana Grande,Sweetener,2018,03:28,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/07. successful.mp3,successful,Ariana Grande,Sweetener,2018,03:47,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/08. everytime.mp3,everytime,Ariana Grande,Sweetener,2018,02:52,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/09. breathin.mp3,breathin,Ariana Grande,Sweetener,2018,03:18,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/10. no tears left to cry.mp3,no tears left to cry,Ariana Grande,Sweetener,2018,03:25,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/11. borderline (feat. Missy Elliott).mp3,borderline (feat. Missy Elliott),Ariana Grande,Sweetener,2018,02:57,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/12. better off.mp3,better off,Ariana Grande,Sweetener,2018,02:51,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/13. goodnight n go.mp3,goodnight n go,Ariana Grande,Sweetener,2018,03:09,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/14. pete davidson.mp3,pete davidson,Ariana Grande,Sweetener,2018,01:13,Pop,mp3,320.0
Ariana Grande/Sweetener/Ariana Grande - Sweetener (2018)/15. get well soon.mp3,get well soon,Ariana Grande,Sweetener,2018,05:22,Pop,mp3,320.0
"Ariana Grande/thank u, next/01. imagine.mp3",imagine,Ariana Grande,"thank u, next",2019,03:32,Pop,mp3,320.0
"Ariana Grande/thank u, next/02. needy.mp3",needy,Ariana Grande,"thank u, next",2019,02:51,Pop,mp3,320.0
"Ariana Grande/thank u, next/03. NASA.mp3",NASA,Ariana Grande,"thank u, next",2019,03:02,Pop,mp3,320.0
"Ariana Grande/thank u, next/04. bloodline.mp3",bloodline,Ariana Grande,"thank u, next",2019,03:36,Pop,mp3,320.0
"Ariana Grande/thank u, next/05. fake smile.mp3",fake smile,Ariana Grande,"thank u, next",2019,03:28,Pop,mp3,320.0
"Ariana Grande/thank u, next/06. bad idea.mp3",bad idea,Ariana Grande,"thank u, next",2019,04:27,Pop,mp3,320.0
"Ariana Grande/thank u, next/07. make up.mp3",make up,Ariana Grande,"thank u, next",2019,02:20,Pop,mp3,320.0
"Ariana Grande/thank u, next/08. ghostin.mp3",ghostin,Ariana Grande,"thank u, next",2019,04:31,Pop,mp3,320.0
"Ariana Grande/thank u, next/09. in my head.mp3",in my head,Ariana Grande,"thank u, next",2019,03:43,Pop,mp3,320.0
"Ariana Grande/thank u, next/10. 7 rings.mp3",7 rings,Ariana Grande,"thank u, next",2019,02:58,Pop,mp3,320.0
"Ariana Grande/thank u, next/11. thank u, next.mp3","thank u, next",Ariana Grande,"thank u, next",2019,03:27,Pop,mp3,320.0
"Ariana Grande/thank u, next/12. break up with your girlfriend, i'm bored.mp3","break up with your girlfriend, i'm bored",Ariana Grande,"thank u, next",2019,03:10,Pop,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/01 Literally Baby.mp3,Literally Baby,Ball Park Music,Happiness And Surrounding Suburbs,2011,02:46,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/02 It's Nice To Be Alive.mp3,It's Nice To Be Alive,Ball Park Music,Happiness And Surrounding Suburbs,2011,03:28,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/03 Sad Rude Future Dude.mp3,Sad Rude Future Dude,Ball Park Music,Happiness And Surrounding Suburbs,2011,02:16,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/04 All I Want Is You.mp3,All I Want Is You,Ball Park Music,Happiness And Surrounding Suburbs,2011,03:29,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/05 Rich People Are Stupid.mp3,Rich People Are Stupid,Ball Park Music,Happiness And Surrounding Suburbs,2011,02:14,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/06 Alligator.mp3,Alligator,Ball Park Music,Happiness And Surrounding Suburbs,2011,04:36,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/07 Birds Down Basements.mp3,Birds Down Basements,Ball Park Music,Happiness And Surrounding Suburbs,2011,03:48,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/08 Shithaus.mp3,Shithaus,Ball Park Music,Happiness And Surrounding Suburbs,2011,03:25,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/09 iFly.mp3,iFly,Ball Park Music,Happiness And Surrounding Suburbs,2011,02:32,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/10 Glass Jar.mp3,Glass Jar,Ball Park Music,Happiness And Surrounding Suburbs,2011,02:46,Indie Rock,mp3,320.0
Ball Park Music/Happiness And Surrounding Suburbs/11 Happy Healthy Citizen Of The Developed World Blues.mp3,Happy Healthy Citizen Of The Developed World Blues,Ball Park Music,Happiness And Surrounding Suburbs,2011,05:37,Indie Rock,mp3,320.0
Ball Park Music/Museum/01 Fence Sitter.mp3,Fence Sitter,Ball Park Music,Museum,2012,03:10,Alternative Rock,mp3,259.89024168126093
Ball Park Music/Museum/02 Surrender.mp3,Surrender,Ball Park Music,Museum,2012,02:59,Alternative Rock,mp3,253.0780281061789
Ball Park Music/Museum/03 Coming Down.mp3,Coming Down,Ball Park Music,Museum,2012,03:34,Alternative Rock,mp3,221.55499036129592
Ball Park Music/Museum/04 Bad Taste Blues (Part I).mp3,Bad Taste Blues (Part I),Ball Park Music,Museum,2012,03:11,Alternative Rock,mp3,263.1143792671033
Ball Park Music/Museum/05 Bad Taste Blues (Part II).mp3,Bad Taste Blues (Part II),Ball Park Music,Museum,2012,03:26,Alternative Rock,mp3,248.86477236034872
Ball Park Music/Museum/06 Cry With One Eye.mp3,Cry With One Eye,Ball Park Music,Museum,2012,02:38,Alternative Rock,mp3,211.66358810145783
Ball Park Music/Museum/07 Great Display Of Patience.mp3,Great Display Of Patience,Ball Park Music,Museum,2012,03:21,Alternative Rock,mp3,267.2108505564388
Ball Park Music/Museum/08 High Court.mp3,High Court,Ball Park Music,Museum,2012,03:50,Alternative Rock,mp3,243.69235834344133
Ball Park Music/Museum/09 Pot Of Gold.mp3,Pot Of Gold,Ball Park Music,Museum,2012,03:25,Alternative Rock,mp3,241.6270196612809
Ball Park Music/Museum/10 Cost Of Lifestyle.mp3,Cost Of Lifestyle,Ball Park Music,Museum,2012,03:27,Alternative Rock,mp3,269.758024056088
Ball Park Music/Museum/11 Harbour Of Lame Ducks.mp3,Harbour Of Lame Ducks,Ball Park Music,Museum,2012,03:40,Alternative Rock,mp3,239.46891326747075
Ball Park Music/Museum/12 What's On Your Mind_.mp3,What's On Your Mind?,Ball Park Music,Museum,2012,05:15,Alternative Rock,mp3,248.00933062880324
Belle and Sebastian/The Life Pursuit/Another Sunny Day.mp3,Unavailable,Belle and Sebastian,The Life Pursuit,Unavailable,04:04,Unavailable,mp3,128.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/01. !!!!!!!.mp3",!!!!!!!,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,00:13,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/02. bad guy.mp3",bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,03:14,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/03. xanny.mp3",xanny,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,04:03,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/04. you should see me in a crown.mp3",you should see me in a crown,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,03:01,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/05. all the good girls go to hell.mp3",all the good girls go to hell,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,02:48,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/06. wish you were gay.mp3",wish you were gay,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,03:41,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/07. when the party's over.mp3",when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,03:16,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/08. 8.mp3",8,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,02:53,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/09. my strange addiction.mp3",my strange addiction,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,02:59,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/10. bury a friend.mp3",bury a friend,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,03:13,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/11. ilomilo.mp3",ilomilo,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,02:36,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/12. listen before i go.mp3",listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,04:02,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/13. i love you.mp3",i love you,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,04:51,Alternative,mp3,320.0
"Billie Eilish/WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/14. goodbye.mp3",goodbye,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,01:59,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/01 How Can You Swallow So Much Sleep.mp3,How Can You Swallow So Much Sleep,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,03:30,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/02 Bad Timing.mp3,Bad Timing,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,03:34,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/03 Your Eyes.mp3,Your Eyes,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,05:21,Alternative,mp3,320.0
"Bombay Bicycle Club/A Different Kind of Fix/04 Lights Out, Words Gone.mp3","Lights Out, Words Gone",Bombay Bicycle Club,A Different Kind of Fix,Unavailable,05:01,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/05 Take the Right One.mp3,Take the Right One,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,03:36,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/06 Shuffle.mp3,Shuffle,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,03:55,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/07 Beggars.mp3,Beggars,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,04:11,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/08 Leave It.mp3,Leave It,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,03:54,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/09 Fracture.mp3,Fracture,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,04:03,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/10 What You Want.mp3,What You Want,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,04:19,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/11 Favourite Day.mp3,Favourite Day,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,04:56,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/12 Still.mp3,Still,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,04:24,Alternative,mp3,320.0
Bombay Bicycle Club/A Different Kind of Fix/13 Beg.mp3,Beg,Bombay Bicycle Club,A Different Kind of Fix,Unavailable,03:52,Alternative,mp3,320.0
Bombay Bicycle Club/Flaws/01 Rinse Me Down.mp3,Rinse Me Down,Bombay Bicycle Club,Flaws,2010,03:12,Rock,mp3,161.19518690616547
Bombay Bicycle Club/Flaws/02 Many Ways.mp3,Many Ways,Bombay Bicycle Club,Flaws,2010,02:44,Rock,mp3,158.63522257358306
Bombay Bicycle Club/Flaws/03 Dust on the Ground.mp3,Dust on the Ground,Bombay Bicycle Club,Flaws,2010,04:05,Rock,mp3,157.13951494764257
Bombay Bicycle Club/Flaws/04 Ivy & Gold.mp3,Ivy & Gold,Bombay Bicycle Club,Flaws,2010,02:58,Rock,mp3,170.5093890386343
Bombay Bicycle Club/Flaws/05 Leaving Blues.mp3,Leaving Blues,Bombay Bicycle Club,Flaws,2010,02:58,Rock,mp3,149.22350299401197
Bombay Bicycle Club/Flaws/06 Fairytale Lullaby.mp3,Fairytale Lullaby,Bombay Bicycle Club,Flaws,2010,02:22,Rock,mp3,153.80360545488512
Bombay Bicycle Club/Flaws/07 Word by Word.mp3,Word by Word,Bombay Bicycle Club,Flaws,2010,02:40,Rock,mp3,167.5441056741713
Bombay Bicycle Club/Flaws/08 Jewel.mp3,Jewel,Bombay Bicycle Club,Flaws,2010,03:06,Rock,mp3,133.3253270426764
Bombay Bicycle Club/Flaws/09 My God.mp3,My God,Bombay Bicycle Club,Flaws,2010,02:28,Rock,mp3,153.15887566019157
Bombay Bicycle Club/Flaws/10 Flaws.mp3,Flaws,Bombay Bicycle Club,Flaws,2010,03:02,Rock,mp3,147.753877700476
Bombay Bicycle Club/Flaws/11 Swansea.mp3,Swansea,Bombay Bicycle Club,Flaws,2010,04:14,Rock,mp3,155.82951867176453
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/01 Emergency Contraception Blues.mp3,Emergency Contraception Blues,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,01:26,Indie,mp3,209.99574664817385
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/02 Lamplight.mp3,Lamplight,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,03:44,Indie,mp3,197.61940378118888
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/03 Evening_Morning.mp3,Evening/Morning,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,02:54,Indie,mp3,170.9133450194345
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/04 Dust On The Ground.mp3,Dust On The Ground,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,04:24,Indie,mp3,209.33196001211755
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/05 Ghost.mp3,Ghost,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,03:56,Indie,mp3,191.90170083352106
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/06 Always Like This.mp3,Always Like This,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,04:05,Indie,mp3,194.50131900341964
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/07 Magnet.mp3,Magnet,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,04:50,Indie,mp3,196.35344740584432
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/08 Cancel On Me.mp3,Cancel On Me,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,05:28,Indie,mp3,203.5338038452178
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/09 Autumn.mp3,Autumn,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,03:35,Indie,mp3,174.71110010524362
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/10 The Hill.mp3,The Hill,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,03:57,Indie,mp3,198.5397843423565
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/11 What If.mp3,What If,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,04:09,Indie,mp3,214.1490158425348
Bombay Bicycle Club/I Had The Blues But I Shook Them Loose/12 The Giantess.mp3,The Giantess,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,2009,05:17,Indie,mp3,161.89822126908035
Bon Iver/Bon Iver/01 Perth.mp3,Perth,Bon Iver,Bon Iver,2011,04:22,Unavailable,mp3,320.0
"Bon Iver/Bon Iver/02 Minnesota, WI.mp3","Minnesota, WI",Bon Iver,Bon Iver,2011,03:52,Unavailable,mp3,320.0
Bon Iver/Bon Iver/03 Holocene.mp3,Holocene,Bon Iver,Bon Iver,2011,05:36,Unavailable,mp3,320.0
Bon Iver/Bon Iver/04 Towers.mp3,Towers,Bon Iver,Bon Iver,2011,03:08,Unavailable,mp3,320.0
Bon Iver/Bon Iver/05 Michicant.mp3,Michicant,Bon Iver,Bon Iver,2011,03:45,Unavailable,mp3,320.0
"Bon Iver/Bon Iver/06 Hinnom, TX.mp3","Hinnom, TX",Bon Iver,Bon Iver,2011,02:45,Unavailable,mp3,320.0
Bon Iver/Bon Iver/07 Wash..mp3,Wash.,Bon Iver,Bon Iver,2011,04:58,Unavailable,mp3,320.0
Bon Iver/Bon Iver/08 Calgary.mp3,Calgary,Bon Iver,Bon Iver,2011,04:10,Unavailable,mp3,320.0
"Bon Iver/Bon Iver/09 Lisbon, OH.mp3","Lisbon, OH",Bon Iver,Bon Iver,2011,01:33,Unavailable,mp3,320.0
Bon Iver/Bon Iver/10 Beth_Rest.mp3,Beth/Rest,Bon Iver,Bon Iver,2011,05:16,Unavailable,mp3,320.0
"Bon Iver/i,i/01. Yi.mp3",Yi,Bon Iver,"i,i",2019,00:31,Alternative,mp3,320.0
"Bon Iver/i,i/02. iMi.mp3",iMi,Bon Iver,"i,i",2019,03:16,Alternative,mp3,320.0
"Bon Iver/i,i/03. We.mp3",We,Bon Iver,"i,i",2019,02:22,Alternative,mp3,320.0
"Bon Iver/i,i/04. Holyfields,.mp3","Holyfields,",Bon Iver,"i,i",2019,03:07,Alternative,mp3,320.0
"Bon Iver/i,i/05. Hey, Ma.mp3","Hey, Ma",Bon Iver,"i,i",2019,03:36,Alternative,mp3,320.0
"Bon Iver/i,i/06. U (Man Like).mp3",U (Man Like),Bon Iver,"i,i",2019,02:25,Alternative,mp3,320.0
"Bon Iver/i,i/07. Naeem.mp3",Naeem,Bon Iver,"i,i",2019,04:22,Alternative,mp3,320.0
"Bon Iver/i,i/08. Jelmore.mp3",Jelmore,Bon Iver,"i,i",2019,02:30,Alternative,mp3,320.0
"Bon Iver/i,i/09. Faith.mp3",Faith,Bon Iver,"i,i",2019,03:38,Alternative,mp3,320.0
"Bon Iver/i,i/10. Marion.mp3",Marion,Bon Iver,"i,i",2019,02:21,Alternative,mp3,320.0
"Bon Iver/i,i/11. Salem.mp3",Salem,Bon Iver,"i,i",2019,03:44,Alternative,mp3,320.0
"Bon Iver/i,i/12. Sh'Diah.mp3",Sh'Diah,Bon Iver,"i,i",2019,04:11,Alternative,mp3,320.0
"Bon Iver/i,i/13. RABi.mp3",RABi,Bon Iver,"i,i",2019,03:32,Alternative,mp3,320.0
Caroline Polachek & A. G. Cook/Unknown Album/So Hot You're Hurting My Feelings (A. G. Cook Remix).mp3,So Hot You're Hurting My Feelings (A. G. Cook Remix),Caroline Polachek & A. G. Cook,Unavailable,2019,03:35,Unavailable,mp3,320.0
Charli XCX/how i'm feeling now/01. pink diamond.mp3,pink diamond,Charli XCX,how i'm feeling now,2020,02:04,Pop,mp3,320.0
